name,value
g_39.0s32,0.0
theta_39.0s32,-9994.32563192732
g_39.0s3,0.0
theta_39.0s3,9733.485230826898
g_39.0s41,0.0
theta_39.0s41,9708.393507372115
g_39.0s20,0.0
theta_39.0s20,9762.231401468747
g_39.0s31,0.0
theta_39.0s31,9762.230198662362
g_39.0s12,0.0
theta_39.0s12,-9990.483533795072
g_39.0s1,0.0
theta_39.0s1,-9931.022935862402
g_39.0s34,0.0
theta_39.0s34,-9926.467800689017
g_39.0s15,0.0
theta_39.0s15,-9998.471973508116
g_39.0s48,0.0
theta_39.0s48,-9991.714285123355
g_39.0s8,0.0
theta_39.0s8,9707.236076618317
g_39.0s18,0.0
theta_39.0s18,9722.197541338799
g_39.0s45,0.0
theta_39.0s45,-9998.13684843611
g_39.0s24,0.0
theta_39.0s24,-9950.690734973643
g_39.0s6,0.0
theta_39.0s6,9734.271036689852
g_39.0s42,0.0
theta_39.0s42,-9949.304839984801
g_39.0s21,0.0
theta_39.0s21,-9999.978148695152
g_39.0s30,0.0
theta_39.0s30,9751.950689214147
g_39.0s11,0.0
theta_39.0s11,9696.851571383342
g_39.0s22,0.0
theta_39.0s22,9708.487364788012
g_39.0s4,0.0
theta_39.0s4,-9948.266543667814
g_39.0s37,0.0
theta_39.0s37,9692.344903063975
g_39.0s14,0.0
theta_39.0s14,-9940.250925161145
g_39.0s49,0.0
theta_39.0s49,-9938.340609600025
g_39.0s39,0.0
theta_39.0s39,-9951.140347132377
g_39.0s17,0.0
theta_39.0s17,9678.91084137524
g_39.0s2,0.0
theta_39.0s2,-9954.143797749892
g_39.0s46,0.0
theta_39.0s46,-9987.7126711286
g_39.0s25,0.0
theta_39.0s25,-9967.778772500566
g_39.0s28,0.0
theta_39.0s28,-9949.123291681897
g_39.0s43,0.0
theta_39.0s43,-8003.498478950907
g_39.0s26,0.0
theta_39.0s26,9999.999999999998
g_39.0s9,0.0
theta_39.0s9,-9932.933461734901
g_39.0s0,0.0
theta_39.0s0,-9945.430665055463
g_39.0s33,0.0
theta_39.0s33,9668.48121343655
g_39.0s10,0.0
theta_39.0s10,-9966.544682645865
g_39.0s40,0.0
theta_39.0s40,9726.665242887171
g_39.0s23,0.0
theta_39.0s23,-9966.091258350012
c_39.0,0.0
Z_39.0,0.0
g_40.0s36,0.0
theta_40.0s36,9697.712420686634
g_40.0s7,0.0
theta_40.0s7,-7992.877544588442
g_40.0s13,0.0
theta_40.0s13,-9951.187705275417
g_40.0s38,0.0
theta_40.0s38,-9915.908286984839
g_40.0s35,0.0
theta_40.0s35,-9967.549859532775
g_40.0s16,0.0
theta_40.0s16,-10000.0
g_40.0s47,0.0
theta_40.0s47,-9951.15848529524
g_40.0s5,0.0
theta_40.0s5,-9911.39393602364
g_40.0s29,0.0
theta_40.0s29,-9971.555732983095
g_40.0s19,0.0
theta_40.0s19,9738.322215259179
g_40.0s44,0.0
theta_40.0s44,9733.805786821838
g_40.0s27,0.0
theta_40.0s27,-9948.46084447964
g_40.0s32,0.0
theta_40.0s32,-9989.187764124054
g_40.0s3,0.0
theta_40.0s3,9743.74163886837
g_40.0s41,0.0
theta_40.0s41,9722.540332457655
g_40.0s20,0.0
theta_40.0s20,9771.824632075233
g_40.0s31,0.0
theta_40.0s31,9760.853882960373
g_40.0s12,0.0
theta_40.0s12,-9989.104792343343
g_40.0s1,0.0
theta_40.0s1,-9917.325022807918
g_40.0s34,0.0
theta_40.0s34,-9918.825312905194
g_40.0s15,0.0
theta_40.0s15,-9995.921272074815
g_40.0s48,0.0
theta_40.0s48,-9985.217896327418
g_40.0s8,0.0
theta_40.0s8,9715.43958907708
g_40.0s18,0.0
theta_40.0s18,9733.858139531741
g_40.0s45,0.0
theta_40.0s45,-9994.1027350529
g_40.0s24,0.0
theta_40.0s24,-9949.721746005322
g_40.0s6,0.0
theta_40.0s6,9729.429144038892
g_40.0s42,0.0
theta_40.0s42,-9950.481119146538
g_40.0s21,0.0
theta_40.0s21,-9999.922582607238
g_40.0s30,0.0
theta_40.0s30,9736.461308900662
g_40.0s11,0.0
theta_40.0s11,9704.364131965374
g_40.0s22,0.0
theta_40.0s22,9718.524451747953
g_40.0s4,0.0
theta_40.0s4,-9945.945182531113
g_40.0s37,0.0
theta_40.0s37,9703.87761657748
g_40.0s14,0.0
theta_40.0s14,-9938.469132141749
g_40.0s49,0.0
theta_40.0s49,-9924.873338043839
g_40.0s39,0.0
theta_40.0s39,-9950.33256538995
g_40.0s17,0.0
theta_40.0s17,9687.639417496383
g_40.0s2,0.0
theta_40.0s2,-9955.005590646215
g_40.0s46,0.0
theta_40.0s46,-9977.719869982779
g_40.0s25,0.0
theta_40.0s25,-9950.168797702461
g_40.0s28,0.0
theta_40.0s28,-9949.690781567255
g_40.0s43,0.0
theta_40.0s43,-7998.5504527202165
g_40.0s26,0.0
theta_40.0s26,9999.999999999998
g_40.0s9,0.0
theta_40.0s9,-9920.552313830922
g_40.0s0,0.0
theta_40.0s0,-9945.288534377003
g_40.0s33,0.0
theta_40.0s33,8718.560445987077
g_40.0s10,0.0
theta_40.0s10,-9954.757267185902
g_40.0s40,0.0
theta_40.0s40,9737.398439038448
g_40.0s23,0.0
theta_40.0s23,-9965.179525387135
c_40.0,0.0
Z_40.0,0.0
g_50.0s36,0.0
w_50.0s36,21.0
theta_50.0s36,9719.018609938057
g_50.0s7,0.0
w_50.0s7,21.0
theta_50.0s7,-8000.225494849755
g_50.0s13,0.0
w_50.0s13,21.0
theta_50.0s13,-9955.136518473435
g_50.0s38,0.0
w_50.0s38,21.0
theta_50.0s38,-9910.835885663535
g_50.0s35,0.0
w_50.0s35,21.0
theta_50.0s35,-9977.620685660886
g_50.0s16,0.0
w_50.0s16,7.000075999391697
theta_50.0s16,-10000.0
g_50.0s47,0.0
w_50.0s47,21.0
theta_50.0s47,-9954.622517260485
g_50.0s5,0.0
w_50.0s5,21.0
theta_50.0s5,-9917.682598887044
g_50.0s29,0.0
w_50.0s29,0.0
theta_50.0s29,-9985.105890817342
g_50.0s19,0.0
w_50.0s19,21.0
theta_50.0s19,9734.297237628274
g_50.0s44,0.0
w_50.0s44,21.0
theta_50.0s44,9725.987174105081
g_50.0s27,0.0
w_50.0s27,21.0
theta_50.0s27,-9953.666522615658
g_50.0s32,0.0
w_50.0s32,21.0
theta_50.0s32,-9998.549961498393
g_50.0s3,0.0
w_50.0s3,21.0
theta_50.0s3,9746.946256798752
g_50.0s41,0.0
w_50.0s41,21.0
theta_50.0s41,9726.899701377552
g_50.0s20,0.0
w_50.0s20,21.0
theta_50.0s20,9774.1971631712
g_50.0s31,0.0
w_50.0s31,21.0
theta_50.0s31,9774.324541431139
g_50.0s12,0.0
w_50.0s12,21.0
theta_50.0s12,-9993.842141252497
g_50.0s1,0.0
w_50.0s1,21.0
theta_50.0s1,-9912.33469300328
g_50.0s34,0.0
w_50.0s34,21.0
theta_50.0s34,-9912.321497189943
g_50.0s15,0.0
w_50.0s15,0.0
theta_50.0s15,-9994.462175110695
g_50.0s48,0.0
w_50.0s48,21.0
theta_50.0s48,-9999.19152852724
g_50.0s8,0.0
w_50.0s8,21.0
theta_50.0s8,9719.484245741316
g_50.0s18,0.0
w_50.0s18,21.0
theta_50.0s18,9734.789492644513
g_50.0s45,0.0
w_50.0s45,21.0
theta_50.0s45,-9997.592007544821
g_50.0s24,0.0
w_50.0s24,21.0
theta_50.0s24,-9955.76955084487
g_50.0s6,0.0
w_50.0s6,21.0
theta_50.0s6,9729.763623771873
g_50.0s42,0.0
w_50.0s42,21.0
theta_50.0s42,-9955.409307535505
g_50.0s21,0.0
w_50.0s21,0.0
theta_50.0s21,-9999.976704850333
g_50.0s30,0.0
w_50.0s30,21.0
theta_50.0s30,9742.707269593955
g_50.0s11,0.0
w_50.0s11,21.0
theta_50.0s11,9710.889720350899
g_50.0s22,0.0
w_50.0s22,21.0
theta_50.0s22,9724.6854024871
g_50.0s4,0.0
w_50.0s4,21.0
theta_50.0s4,-9954.378892632942
g_50.0s37,0.0
w_50.0s37,21.0
theta_50.0s37,9695.557796684534
g_50.0s14,0.0
w_50.0s14,21.0
theta_50.0s14,-9954.26614168697
g_50.0s49,0.0
w_50.0s49,21.0
theta_50.0s49,-9922.358251965998
g_50.0s39,0.0
w_50.0s39,21.0
theta_50.0s39,-9955.323405012758
g_50.0s17,0.0
w_50.0s17,21.0
theta_50.0s17,9707.49710841924
g_50.0s2,0.0
w_50.0s2,21.0
theta_50.0s2,-9968.495575992869
g_50.0s46,0.0
w_50.0s46,21.0
theta_50.0s46,-9970.407151898935
g_50.0s25,0.0
w_50.0s25,21.0
theta_50.0s25,-9953.834371747405
g_50.0s28,0.0
w_50.0s28,21.0
theta_50.0s28,-9954.714526085392
g_50.0s43,0.0
w_50.0s43,21.0
theta_50.0s43,-8002.714142427091
g_50.0s26,0.0
w_50.0s26,0.0
theta_50.0s26,9999.999999999955
g_50.0s9,0.0
w_50.0s9,21.0
theta_50.0s9,-9908.625296168037
g_50.0s0,0.0
w_50.0s0,21.0
theta_50.0s0,-9953.310514701496
g_50.0s33,0.0
w_50.0s33,21.0
theta_50.0s33,9716.708124047338
g_50.0s10,0.0
w_50.0s10,21.0
theta_50.0s10,-9949.490646269664
g_50.0s40,0.0
w_50.0s40,21.0
theta_50.0s40,9741.609583373918
g_50.0s23,0.0
w_50.0s23,21.0
theta_50.0s23,-9953.580967139766
c_50.0,0.0
Z_50.0,0.0
g_33.0s36,0.0
w_33.0s36,3.8
theta_33.0s36,9750.359641891588
g_33.0s7,0.0
w_33.0s7,0.0
theta_33.0s7,-8977.979579335073
g_33.0s13,0.0
w_33.0s13,3.8
theta_33.0s13,-9930.970118222762
g_33.0s38,0.0
w_33.0s38,3.8
theta_33.0s38,-9879.715149167982
g_33.0s35,0.0
w_33.0s35,3.8
theta_33.0s35,-9946.780545531192
g_33.0s16,0.0
w_33.0s16,3.800000000000182
theta_33.0s16,-9998.933333333332
g_33.0s47,0.0
w_33.0s47,3.8
theta_33.0s47,-9931.489540512062
g_33.0s5,0.0
w_33.0s5,3.8
theta_33.0s5,-9889.163420519397
g_33.0s29,0.0
w_33.0s29,0.0
theta_33.0s29,-9000.000000000004
g_33.0s19,0.0
w_33.0s19,3.8
theta_33.0s19,9759.887123108158
g_33.0s44,0.0
w_33.0s44,3.8
theta_33.0s44,9755.297137303478
g_33.0s27,0.0
w_33.0s27,3.8
theta_33.0s27,-9928.36794660582
g_33.0s32,0.0
w_33.0s32,3.800000000000182
theta_33.0s32,-10000.0
g_33.0s3,0.0
w_33.0s3,3.8
theta_33.0s3,9770.148188576699
g_33.0s41,0.0
w_33.0s41,3.8
theta_33.0s41,9751.293670904475
g_33.0s20,0.0
w_33.0s20,3.8
theta_33.0s20,9799.903797809751
g_33.0s31,0.0
w_33.0s31,3.8
theta_33.0s31,9800.188931653458
g_33.0s12,0.0
w_33.0s12,3.8
theta_33.0s12,-9971.076122614633
g_33.0s1,0.0
w_33.0s1,3.8
theta_33.0s1,-9885.530969451924
g_33.0s34,0.0
w_33.0s34,3.8
theta_33.0s34,-9884.471710612363
g_33.0s15,0.0
w_33.0s15,0.0
theta_33.0s15,-9000.000000000004
g_33.0s48,0.0
w_33.0s48,0.0
theta_33.0s48,-9000.000000000004
g_33.0s8,0.0
w_33.0s8,3.8
theta_33.0s8,9749.880458053722
g_33.0s18,0.0
w_33.0s18,3.8
theta_33.0s18,9763.696730818145
g_33.0s45,0.0
w_33.0s45,3.8
theta_33.0s45,-9982.901272016366
g_33.0s24,0.0
w_33.0s24,3.8
theta_33.0s24,-9929.745599610156
g_33.0s6,0.0
w_33.0s6,3.8
theta_33.0s6,9756.215991732877
g_33.0s42,0.0
w_33.0s42,3.8
theta_33.0s42,-9924.608400000097
g_33.0s21,0.0
w_33.0s21,-5.684341886080801e-13
theta_33.0s21,-10000.0
g_33.0s30,0.0
w_33.0s30,3.8
theta_33.0s30,9773.789602518862
g_33.0s11,0.0
w_33.0s11,3.8
theta_33.0s11,9724.86442851849
g_33.0s22,0.0
w_33.0s22,3.8
theta_33.0s22,9746.450369916958
g_33.0s4,0.0
w_33.0s4,3.8
theta_33.0s4,-9922.301084215927
g_33.0s37,0.0
w_33.0s37,3.8
theta_33.0s37,9743.354436461666
g_33.0s14,0.0
w_33.0s14,3.8
theta_33.0s14,-9914.46159356059
g_33.0s49,0.0
w_33.0s49,3.8
theta_33.0s49,-9888.563464268283
g_33.0s39,0.0
w_33.0s39,3.8
theta_33.0s39,-9930.598309001674
g_33.0s17,0.0
w_33.0s17,3.8
theta_33.0s17,9768.789881766617
g_33.0s2,0.0
w_33.0s2,3.8
theta_33.0s2,-9931.289740869808
g_33.0s46,0.0
w_33.0s46,3.8
theta_33.0s46,-9945.280698227629
g_33.0s25,0.0
w_33.0s25,3.8
theta_33.0s25,-9920.361757912771
g_33.0s28,0.0
w_33.0s28,3.8
theta_33.0s28,-9927.883774421134
g_33.0s43,0.0
w_33.0s43,3.800000000000182
theta_33.0s43,-7986.8909696898645
g_33.0s26,0.0
w_33.0s26,3.800000000000182
theta_33.0s26,9010.800000000001
g_33.0s9,0.0
w_33.0s9,3.8
theta_33.0s9,-9873.769059193457
g_33.0s0,0.0
w_33.0s0,3.8
theta_33.0s0,-9924.259731216505
g_33.0s33,0.0
w_33.0s33,3.8
theta_33.0s33,9761.221209186435
g_33.0s10,0.0
w_33.0s10,3.8
theta_33.0s10,-9922.56459123761
g_33.0s40,0.0
w_33.0s40,3.8
theta_33.0s40,9773.335295586174
g_33.0s23,0.0
w_33.0s23,3.8
theta_33.0s23,-9922.119195421652
c_33.0,0.0
Z_33.0,0.0
g_11.0s36,0.0
theta_11.0s36,9751.438430290531
g_11.0s7,0.0
theta_11.0s7,-8977.979579335073
g_11.0s13,0.0
theta_11.0s13,-9930.265525423878
g_11.0s38,0.0
theta_11.0s38,-9881.152413539283
g_11.0s35,0.0
theta_11.0s35,-9934.072863793808
g_11.0s16,0.0
theta_11.0s16,-9995.133333333333
g_11.0s47,0.0
theta_11.0s47,-9928.405297229569
g_11.0s5,0.0
theta_11.0s5,-9885.846430823654
g_11.0s29,0.0
theta_11.0s29,-9000.000000000004
g_11.0s19,0.0
theta_11.0s19,9761.195290139853
g_11.0s44,0.0
theta_11.0s44,9756.928807715793
g_11.0s27,0.0
theta_11.0s27,-9928.725993740545
g_11.0s32,0.0
theta_11.0s32,-9996.2
g_11.0s3,0.0
theta_11.0s3,9767.514975869715
g_11.0s41,0.0
theta_11.0s41,9748.85633480941
g_11.0s20,0.0
theta_11.0s20,9795.133185659253
g_11.0s31,0.0
theta_11.0s31,9794.838643232191
g_11.0s12,0.0
theta_11.0s12,-9964.179705523227
g_11.0s1,0.0
theta_11.0s1,-9887.38867869825
g_11.0s34,0.0
theta_11.0s34,-9887.422864459804
g_11.0s15,0.0
theta_11.0s15,-9000.000000000004
g_11.0s48,0.0
theta_11.0s48,-9000.000000000002
g_11.0s8,0.0
theta_11.0s8,9747.133294439282
g_11.0s18,0.0
theta_11.0s18,9763.385330142426
g_11.0s45,0.0
theta_11.0s45,-9995.206253456709
g_11.0s24,0.0
theta_11.0s24,-9927.093151216395
g_11.0s6,0.0
theta_11.0s6,9757.280291430056
g_11.0s42,0.0
theta_11.0s42,-9924.67742392875
g_11.0s21,0.0
theta_11.0s21,-10000.0
g_11.0s30,0.0
theta_11.0s30,9770.442562980803
g_11.0s11,0.0
theta_11.0s11,9715.802122522142
g_11.0s22,0.0
theta_11.0s22,9747.238411373619
g_11.0s4,0.0
theta_11.0s4,-9916.019672474808
g_11.0s37,0.0
theta_11.0s37,9741.380089852086
g_11.0s14,0.0
theta_11.0s14,-9904.393892217662
g_11.0s49,0.0
theta_11.0s49,-9893.200124273113
g_11.0s39,0.0
theta_11.0s39,-9928.344970159094
g_11.0s17,0.0
theta_11.0s17,9763.847120960825
g_11.0s2,0.0
theta_11.0s2,-9921.306302766721
g_11.0s46,0.0
theta_11.0s46,-9944.1369567362
g_11.0s25,0.0
theta_11.0s25,-9919.180733006806
g_11.0s28,0.0
theta_11.0s28,-9925.764176150924
g_11.0s43,0.0
theta_11.0s43,-7983.090969689864
g_11.0s26,0.0
theta_11.0s26,9014.6
g_11.0s9,0.0
theta_11.0s9,-9877.115683905075
g_11.0s0,0.0
theta_11.0s0,-9917.48776881253
g_11.0s33,0.0
theta_11.0s33,9757.86580415476
g_11.0s10,0.0
theta_11.0s10,-9926.689501781193
g_11.0s40,0.0
theta_11.0s40,9774.845745392662
g_11.0s23,0.0
theta_11.0s23,-9927.505017685544
c_11.0,0.0
Z_11.0,0.0
g_47.0s36,0.0
w_47.0s36,29.7
theta_47.0s36,9698.123990638906
g_47.0s7,0.0
w_47.0s7,29.7
theta_47.0s7,-8009.653537133826
g_47.0s13,0.0
w_47.0s13,29.7
theta_47.0s13,-9957.66838178238
g_47.0s38,0.0
w_47.0s38,29.7
theta_47.0s38,-9932.470948790675
g_47.0s35,0.0
w_47.0s35,29.7
theta_47.0s35,-9978.414806366705
g_47.0s16,0.0
w_47.0s16,0.16662106702881374
theta_47.0s16,-10000.0
g_47.0s47,0.0
w_47.0s47,29.7
theta_47.0s47,-9957.778077886458
g_47.0s5,0.0
w_47.0s5,29.7
theta_47.0s5,-9920.229984104762
g_47.0s29,0.0
w_47.0s29,0.0
theta_47.0s29,-9984.527620020119
g_47.0s19,0.0
w_47.0s19,29.7
theta_47.0s19,9730.397449912716
g_47.0s44,0.0
w_47.0s44,29.7
theta_47.0s44,9725.287699803954
g_47.0s27,0.0
w_47.0s27,29.7
theta_47.0s27,-9957.14029046745
g_47.0s32,0.0
w_47.0s32,16.520200133800245
theta_47.0s32,-10000.0
g_47.0s3,0.0
w_47.0s3,29.7
theta_47.0s3,9726.491963498802
g_47.0s41,0.0
w_47.0s41,29.7
theta_47.0s41,9689.17340101102
g_47.0s20,0.0
w_47.0s20,29.7
theta_47.0s20,9755.954738229384
g_47.0s31,0.0
w_47.0s31,29.7
theta_47.0s31,9756.063223919595
g_47.0s12,0.0
w_47.0s12,29.7
theta_47.0s12,-10000.0
g_47.0s1,0.0
w_47.0s1,29.7
theta_47.0s1,-9949.156713386243
g_47.0s34,0.0
w_47.0s34,29.7
theta_47.0s34,-9932.314853692882
g_47.0s15,0.0
w_47.0s15,0.0
theta_47.0s15,-9995.234976547677
g_47.0s48,0.0
w_47.0s48,0.0
theta_47.0s48,-9989.635594022175
g_47.0s8,0.0
w_47.0s8,29.7
theta_47.0s8,9699.271803862477
g_47.0s18,0.0
w_47.0s18,29.7
theta_47.0s18,9716.221943762088
g_47.0s45,0.0
w_47.0s45,12.514988391259976
theta_47.0s45,-10000.0
g_47.0s24,0.0
w_47.0s24,29.7
theta_47.0s24,-9959.1277898708
g_47.0s6,0.0
w_47.0s6,29.7
theta_47.0s6,9726.4133196529
g_47.0s42,0.0
w_47.0s42,29.7
theta_47.0s42,-9958.562718842279
g_47.0s21,0.0
w_47.0s21,0.0
theta_47.0s21,-9999.966646706704
g_47.0s30,0.0
w_47.0s30,29.7
theta_47.0s30,9741.06865760951
g_47.0s11,0.0
w_47.0s11,29.7
theta_47.0s11,9691.074916241138
g_47.0s22,0.0
w_47.0s22,29.7
theta_47.0s22,9702.060322252384
g_47.0s4,0.0
w_47.0s4,29.7
theta_47.0s4,-9957.193529197937
g_47.0s37,0.0
w_47.0s37,29.7
theta_47.0s37,9683.064489607154
g_47.0s14,0.0
w_47.0s14,29.7
theta_47.0s14,-9949.415669182576
g_47.0s49,0.0
w_47.0s49,29.7
theta_47.0s49,-9943.366915009838
g_47.0s39,0.0
w_47.0s39,29.7
theta_47.0s39,-9959.536688255233
g_47.0s17,0.0
w_47.0s17,29.7
theta_47.0s17,9675.548389918184
g_47.0s2,0.0
w_47.0s2,29.7
theta_47.0s2,-9964.673148267695
g_47.0s46,0.0
w_47.0s46,29.7
theta_47.0s46,-9993.561995325756
g_47.0s25,0.0
w_47.0s25,29.7
theta_47.0s25,-9973.598466194975
g_47.0s28,0.0
w_47.0s28,29.7
theta_47.0s28,-9957.769066582341
g_47.0s43,0.0
w_47.0s43,0.0
theta_47.0s43,-8001.340455109005
g_47.0s26,0.0
w_47.0s26,0.0
theta_47.0s26,9999.999999999996
g_47.0s9,0.0
w_47.0s9,29.7
theta_47.0s9,-9943.645735443435
g_47.0s0,0.0
w_47.0s0,29.7
theta_47.0s0,-9956.940067773981
g_47.0s33,0.0
w_47.0s33,29.7
theta_47.0s33,9671.534099547382
g_47.0s10,0.0
w_47.0s10,29.7
theta_47.0s10,-9979.214941109474
g_47.0s40,0.0
w_47.0s40,29.7
theta_47.0s40,9721.267207094668
g_47.0s23,0.0
w_47.0s23,29.7
theta_47.0s23,-9972.445402802407
c_47.0,0.0
Z_47.0,0.0
g_52.0s36,0.0
w_52.0s36,4.9
theta_52.0s36,9698.516033360864
g_52.0s7,0.0
w_52.0s7,0.0
theta_52.0s7,-7999.387659063513
g_52.0s13,0.0
w_52.0s13,4.9
theta_52.0s13,-9940.548706894888
g_52.0s38,0.0
w_52.0s38,4.9
theta_52.0s38,-9927.583644790215
g_52.0s35,0.0
w_52.0s35,4.9
theta_52.0s35,-9961.059975273618
g_52.0s16,0.0
w_52.0s16,0.0
theta_52.0s16,-9999.976196990425
g_52.0s47,0.0
w_52.0s47,4.9
theta_52.0s47,-9940.438718892037
g_52.0s5,0.0
w_52.0s5,4.9
theta_52.0s5,-9903.306015410988
g_52.0s29,0.0
w_52.0s29,4.9
theta_52.0s29,-9993.622846617534
g_52.0s19,0.0
w_52.0s19,4.9
theta_52.0s19,9745.940577677575
g_52.0s44,0.0
w_52.0s44,4.9
theta_52.0s44,9741.574331913738
g_52.0s27,0.0
w_52.0s27,4.9
theta_52.0s27,-9941.493259573317
g_52.0s32,0.0
w_52.0s32,0.0
theta_52.0s32,-9996.820686194413
g_52.0s3,0.0
w_52.0s3,4.9
theta_52.0s3,9729.62946367776
g_52.0s41,0.0
w_52.0s41,4.9
theta_52.0s41,9701.604290474901
g_52.0s20,0.0
w_52.0s20,4.9
theta_52.0s20,9758.050684915934
g_52.0s31,0.0
w_52.0s31,4.9
theta_52.0s31,9757.312558954325
g_52.0s12,0.0
w_52.0s12,4.9
theta_52.0s12,-9983.158470828868
g_52.0s1,0.0
w_52.0s1,4.9
theta_52.0s1,-9937.190283102209
g_52.0s34,0.0
w_52.0s34,4.9
theta_52.0s34,-9929.789309122421
g_52.0s15,0.0
w_52.0s15,4.9
theta_52.0s15,-9999.39924459742
g_52.0s48,0.0
w_52.0s48,0.0
theta_52.0s48,-9990.912412967526
g_52.0s8,0.0
w_52.0s8,4.9
theta_52.0s8,9702.998735919486
g_52.0s18,0.0
w_52.0s18,4.9
theta_52.0s18,9719.47827552047
g_52.0s45,0.0
w_52.0s45,2.48420208518678
theta_52.0s45,-10000.0
g_52.0s24,0.0
w_52.0s24,4.9
theta_52.0s24,-9942.572585325614
g_52.0s6,0.0
w_52.0s6,4.9
theta_52.0s6,9742.29364731313
g_52.0s42,0.0
w_52.0s42,4.9
theta_52.0s42,-9938.721527338337
g_52.0s21,0.0
w_52.0s21,0.14603690277817805
theta_52.0s21,-10000.0
g_52.0s30,0.0
w_52.0s30,4.9
theta_52.0s30,9761.908351049662
g_52.0s11,0.0
w_52.0s11,4.9
theta_52.0s11,9693.475777526652
g_52.0s22,0.0
w_52.0s22,4.9
theta_52.0s22,9705.453758738156
g_52.0s4,0.0
w_52.0s4,4.9
theta_52.0s4,-9940.085823534979
g_52.0s37,0.0
w_52.0s37,4.9
theta_52.0s37,9687.06475795478
g_52.0s14,0.0
w_52.0s14,4.9
theta_52.0s14,-9930.722824408685
g_52.0s49,0.0
w_52.0s49,4.9
theta_52.0s49,-9940.208685462583
g_52.0s39,0.0
w_52.0s39,4.9
theta_52.0s39,-9943.291559258407
g_52.0s17,0.0
w_52.0s17,4.9
theta_52.0s17,9671.793542412013
g_52.0s2,0.0
w_52.0s2,4.9
theta_52.0s2,-9945.627297754649
g_52.0s46,0.0
w_52.0s46,4.9
theta_52.0s46,-9994.411389207638
g_52.0s25,0.0
w_52.0s25,4.9
theta_52.0s25,-9969.900389197413
g_52.0s28,0.0
w_52.0s28,4.9
theta_52.0s28,-9941.793527617145
g_52.0s43,0.0
w_52.0s43,4.9
theta_52.0s43,-8005.083326516047
g_52.0s26,0.0
w_52.0s26,0.0
theta_52.0s26,10000.0
g_52.0s9,0.0
w_52.0s9,4.9
theta_52.0s9,-9943.468971641503
g_52.0s0,0.0
w_52.0s0,4.9
theta_52.0s0,-9937.023706431566
g_52.0s33,0.0
w_52.0s33,4.9
theta_52.0s33,9653.862891368539
g_52.0s10,0.0
w_52.0s10,4.9
theta_52.0s10,-9972.360338874729
g_52.0s40,0.0
w_52.0s40,4.9
theta_52.0s40,9723.447407049605
g_52.0s23,0.0
w_52.0s23,4.9
theta_52.0s23,-9970.41346908026
c_52.0,0.0
Z_52.0,0.0
g_26.0s36,0.0
theta_26.0s36,9730.858301494709
g_26.0s7,0.0
theta_26.0s7,-7988.507646372094
g_26.0s13,0.0
theta_26.0s13,-9946.54068412373
g_26.0s38,0.0
theta_26.0s38,-9900.503037931616
g_26.0s35,0.0
theta_26.0s35,-9970.25717345264
g_26.0s16,0.0
theta_26.0s16,-9000.000000000004
g_26.0s47,0.0
theta_26.0s47,-9947.356763351892
g_26.0s5,0.0
theta_26.0s5,-9908.240198793303
g_26.0s29,0.0
theta_26.0s29,-9982.979920531567
g_26.0s19,0.0
theta_26.0s19,9742.954740713665
g_26.0s44,0.0
theta_26.0s44,9737.330488663614
g_26.0s27,0.0
theta_26.0s27,-9939.64001691989
g_26.0s32,0.0
theta_26.0s32,-9982.946681078005
g_26.0s3,0.0
theta_26.0s3,9739.515858541523
g_26.0s41,0.0
theta_26.0s41,9738.895879480795
g_26.0s20,0.0
theta_26.0s20,9794.435647349046
g_26.0s31,0.0
theta_26.0s31,9787.238547527075
g_26.0s12,0.0
theta_26.0s12,-9988.902453092896
g_26.0s1,0.0
theta_26.0s1,-9899.774840411497
g_26.0s34,0.0
theta_26.0s34,-9901.244117418493
g_26.0s15,0.0
theta_26.0s15,-9993.835484352932
g_26.0s48,0.0
theta_26.0s48,-9991.227569214025
g_26.0s8,0.0
theta_26.0s8,9731.367550179977
g_26.0s18,0.0
theta_26.0s18,9747.784382857972
g_26.0s45,0.0
theta_26.0s45,-9988.28896884481
g_26.0s24,0.0
theta_26.0s24,-9946.792724586863
g_26.0s6,0.0
theta_26.0s6,9739.818528194248
g_26.0s42,0.0
theta_26.0s42,-9947.592388461504
g_26.0s21,0.0
theta_26.0s21,-9999.95478234347
g_26.0s30,0.0
theta_26.0s30,9749.58660666855
g_26.0s11,0.0
theta_26.0s11,9720.890802050622
g_26.0s22,0.0
theta_26.0s22,9732.325897372568
g_26.0s4,0.0
theta_26.0s4,-9945.321590225198
g_26.0s37,0.0
theta_26.0s37,9717.782405789365
g_26.0s14,0.0
theta_26.0s14,-9939.523878219705
g_26.0s49,0.0
theta_26.0s49,-9906.531215939562
g_26.0s39,0.0
theta_26.0s39,-9946.909008808201
g_26.0s17,0.0
theta_26.0s17,9730.579919157017
g_26.0s2,0.0
theta_26.0s2,-9976.512845864123
g_26.0s46,0.0
theta_26.0s46,-9968.323783589962
g_26.0s25,0.0
theta_26.0s25,-9928.696747565014
g_26.0s28,0.0
theta_26.0s28,-9945.21851935251
g_26.0s43,0.0
theta_26.0s43,-7998.017596479854
g_26.0s26,0.0
theta_26.0s26,9999.999999999993
g_26.0s9,0.0
theta_26.0s9,-9890.238591982928
g_26.0s0,0.0
theta_26.0s0,-9946.216138441961
g_26.0s33,0.0
theta_26.0s33,9732.799305820598
g_26.0s10,0.0
